Date,Open,High,Low,Close,Adj Close,Volume
2021-04-28,113.440002,114.150002,111.610001,112.400002,105.600838,14793500
2021-04-29,113.209999,115.150002,112.760002,114.629997,107.695930,8936600
2021-04-30,114.000000,114.949997,113.489998,114.489998,107.564415,6478700
2021-05-03,115.180000,116.739998,115.129997,115.720001,108.720009,5049800
2021-05-04,115.150002,115.400002,113.540001,114.110001,107.207397,6265100
2021-05-05,114.209999,114.879997,113.160004,113.480003,106.615501,4677700
2021-05-06,113.650002,114.809998,113.099998,114.739998,107.799286,4113300
2021-05-07,115.110001,115.839996,114.239998,114.339996,107.423485,4867500
2021-05-10,114.570000,116.089996,114.209999,114.300003,107.385895,5759500
2021-05-11,113.320000,113.690002,112.169998,113.550003,106.681259,7775400
2021-05-12,111.870003,112.389999,109.559998,109.790001,103.559120,7965300
2021-05-13,110.160004,111.180000,109.160004,110.489998,104.219406,7999400
2021-05-14,111.010002,111.589996,110.250000,111.199997,104.889099,6836300
2021-05-17,111.220001,111.269997,109.830002,110.980003,104.681587,4521200
2021-05-18,111.370003,112.209999,111.010002,111.070000,104.766487,5177300
2021-05-19,109.599998,109.940002,108.879997,109.669998,103.445923,5997400
2021-05-20,109.980003,111.690002,109.870003,111.410004,105.087181,5345500
2021-05-21,111.629997,112.220001,110.570000,110.919998,104.624992,5146500
2021-05-24,111.800003,113.029999,111.519997,112.519997,106.134186,5476100
2021-05-25,112.919998,113.150002,112.180000,112.629997,106.237930,5391800
2021-05-26,113.300003,113.870003,112.629997,112.849998,106.445457,3841600
2021-05-27,113.470001,114.089996,112.760002,113.510002,107.068001,7378400
2021-05-28,114.349998,114.349998,113.050003,113.879997,107.416992,4239800
2021-06-01,114.559998,114.620003,113.099998,113.339996,106.907646,4306900
2021-06-02,113.709999,113.709999,112.750000,113.000000,106.586945,5045000
2021-06-03,112.010002,112.239998,110.150002,111.120003,104.813652,5723900
2021-06-04,111.620003,112.070000,111.050003,111.989998,105.634277,4477500
2021-06-07,111.980003,112.279999,110.989998,111.330002,105.011711,4009000
2021-06-08,111.379997,111.989998,110.860001,111.519997,105.190941,4669800
2021-06-09,111.739998,112.190002,111.330002,111.389999,105.068321,3669400
2021-06-10,111.800003,112.430000,111.440002,112.209999,105.841782,3833200
2021-06-11,112.279999,112.830002,112.190002,112.559998,106.171913,3231200
2021-06-14,112.779999,113.230003,111.500000,112.449997,106.068161,4222400
2021-06-15,112.459999,112.500000,111.559998,111.889999,105.539940,3487300
2021-06-16,112.419998,112.570000,110.199997,111.360001,105.040001,4822000
2021-06-17,111.000000,111.949997,110.709999,111.389999,105.068321,4008500
2021-06-18,110.739998,110.750000,109.260002,109.699997,103.474236,7024400
2021-06-21,110.000000,111.370003,109.680000,110.970001,104.672150,5628500
2021-06-22,111.070000,112.260002,110.599998,111.849998,105.502213,3583500
2021-06-23,111.279999,111.970001,111.139999,111.559998,105.228668,3552100
2021-06-24,111.779999,112.910004,111.779999,111.989998,105.634277,3840000
2021-06-25,112.750000,113.220001,112.220001,113.040001,106.624680,12171200
2021-06-28,112.930000,113.050003,111.449997,112.239998,105.870071,4546600
2021-06-29,112.070000,112.690002,111.529999,112.269997,105.898376,3789500
2021-06-30,112.339996,112.589996,111.269997,111.809998,105.464462,6759100
2021-07-01,111.949997,113.489998,111.809998,113.410004,106.973663,4810600
2021-07-02,113.970001,115.300003,113.709999,114.970001,108.445152,4722000
2021-07-06,115.080002,115.849998,114.320000,115.730003,109.162003,5294700
2021-07-07,115.879997,117.769997,115.650002,117.139999,110.491989,5382300
2021-07-08,115.449997,116.760002,115.239998,115.989998,109.407265,4486100
2021-07-09,116.059998,117.739998,116.000000,117.470001,110.803261,3533600
2021-07-12,117.750000,118.779999,117.389999,118.459999,111.737083,5683400
2021-07-13,118.540001,119.989998,118.449997,119.550003,112.765213,5529300
2021-07-14,119.940002,120.830002,119.680000,119.800003,113.001030,5701800
2021-07-15,119.290001,119.580002,118.180000,118.970001,112.218132,6467500
2021-07-16,119.680000,120.480003,118.500000,118.730003,111.991753,5024800
2021-07-19,117.540001,117.550003,114.330002,115.320000,108.775284,7731300
2021-07-20,115.629997,118.070000,115.330002,117.419998,110.756096,5117800
2021-07-21,117.540001,119.650002,117.480003,119.269997,112.501099,4377500
2021-07-22,119.339996,122.919998,119.070000,122.629997,115.670418,7172300
2021-07-23,124.550003,126.320000,123.919998,125.970001,118.820854,7934200
2021-07-26,125.739998,126.099998,124.250000,126.059998,118.905754,4827500
2021-07-27,126.080002,126.160004,124.809998,126.029999,118.877464,6110900
2021-07-28,122.559998,123.330002,121.389999,122.410004,115.462914,11747000
2021-07-29,122.930000,123.470001,122.139999,122.379997,115.434586,6618400
2021-07-30,122.190002,122.980003,121.099998,121.430000,114.538528,5712300
2021-08-02,122.029999,122.980003,120.070000,120.370003,113.538689,5996800
2021-08-03,120.570000,120.750000,117.519997,119.129997,112.369049,6030500
2021-08-04,119.129997,119.209999,117.570000,118.250000,111.538979,6675500
2021-08-05,118.720001,119.089996,118.110001,119.029999,112.274727,4281900
2021-08-06,119.139999,119.209999,118.080002,119.050003,112.293594,6832600
2021-08-09,118.989998,119.019997,117.750000,117.940002,111.246590,4557900
2021-08-10,118.389999,118.500000,115.980003,116.389999,109.784554,9839700
2021-08-11,116.339996,117.290001,115.900002,116.500000,110.314827,6472300
2021-08-12,116.410004,116.779999,115.510002,115.750000,109.604645,4358300
2021-08-13,115.940002,116.830002,115.400002,116.760002,110.561020,4361700
2021-08-16,116.690002,117.730003,116.410004,117.540001,111.299599,5976000
2021-08-17,116.620003,116.940002,115.559998,116.570000,110.381104,4719800
2021-08-18,116.279999,116.739998,115.599998,115.680000,109.538361,4520500
2021-08-19,114.510002,115.070000,113.610001,114.320000,108.250557,5317100
2021-08-20,113.980003,115.000000,113.660004,114.629997,108.544106,3486300
2021-08-23,114.709999,115.459999,114.709999,115.150002,109.036499,4235100
2021-08-24,115.389999,115.849998,114.940002,115.080002,108.970207,3447300
2021-08-25,115.589996,115.989998,115.000000,115.570000,109.434204,3881500
2021-08-26,115.620003,115.769997,113.860001,114.320000,108.250557,5188200
2021-08-27,114.610001,115.389999,114.180000,115.120003,109.008087,4204700
2021-08-30,115.610001,115.820000,114.629997,115.610001,109.472084,3078200
2021-08-31,115.769997,117.599998,115.650002,117.489998,111.252258,6995500
2021-09-01,118.010002,118.330002,117.279999,117.449997,111.214386,4402700
2021-09-02,118.290001,118.360001,116.900002,117.370003,111.138641,3801900
2021-09-03,116.839996,117.580002,116.339996,117.190002,110.968193,2921300
2021-09-07,117.089996,117.129997,115.470001,115.790001,109.642517,4264900
2021-09-08,116.099998,118.190002,115.510002,118.040001,111.773056,5548400
2021-09-09,117.980003,120.070000,117.800003,118.790001,112.483246,4711200
2021-09-10,119.349998,120.760002,118.889999,119.339996,113.004044,6517900
2021-09-13,119.889999,120.150002,118.559998,119.180000,112.852547,4381100
2021-09-14,119.720001,119.860001,118.360001,118.860001,112.549522,4722800
2021-09-15,116.959999,117.019997,113.120003,114.639999,108.553574,11556200
2021-09-16,114.790001,115.269997,113.190002,114.669998,108.581985,7997000
2021-09-17,114.540001,114.849998,113.120003,113.410004,107.388878,9261000
2021-09-20,111.349998,112.269997,110.379997,111.820000,105.883293,7795200
2021-09-21,111.919998,113.599998,111.750000,112.220001,106.262062,5468400
2021-09-22,113.059998,114.029999,112.320000,113.070000,107.066933,4578200
2021-09-23,113.389999,114.709999,113.099998,114.139999,108.080116,3842000
2021-09-24,114.129997,114.860001,113.760002,114.110001,108.051720,3955000
2021-09-27,113.610001,114.669998,112.910004,113.680000,107.644547,3988800
2021-09-28,112.680000,113.000000,111.080002,111.709999,105.779129,5917700
2021-09-29,111.900002,112.519997,111.570000,112.169998,106.214714,4389100
2021-09-30,111.519997,112.160004,110.309998,110.309998,104.453453,5974500
2021-10-01,110.889999,113.459999,110.540001,112.919998,106.924889,5636900
2021-10-04,112.430000,113.080002,111.019997,111.459999,105.542397,4497700
2021-10-05,111.129997,111.480003,110.029999,110.849998,104.964783,5884000
2021-10-06,110.180000,112.019997,109.480003,111.639999,105.712852,5734500
2021-10-07,112.379997,112.980003,112.050003,112.209999,106.252571,5549500
2021-10-08,112.580002,112.660004,111.129997,111.220001,105.315140,3787000
2021-10-11,112.889999,113.559998,110.919998,110.940002,105.050011,5987300
2021-10-12,111.720001,111.870003,110.660004,111.000000,105.106819,3866800
2021-10-13,111.389999,111.480003,109.410004,110.760002,104.879570,4806500
2021-10-14,111.080002,112.610001,111.010002,111.870003,105.930649,5194900
2021-10-15,112.449997,112.919998,110.949997,111.449997,105.532936,5860900
2021-10-18,111.440002,113.570000,110.959999,113.370003,107.351013,4958400
2021-10-19,113.739998,114.540001,112.760002,113.489998,107.464630,5799300
2021-10-20,113.059998,115.110001,112.709999,113.860001,107.814972,7645200
2021-10-21,113.930000,114.559998,113.610001,114.440002,108.364189,3684300
2021-10-22,114.410004,114.980003,114.070000,114.550003,108.468361,3396400
2021-10-25,114.739998,114.879997,113.360001,114.709999,108.619850,4290600
2021-10-26,114.919998,115.279999,114.250000,114.919998,108.818695,5948000
2021-10-27,115.570000,115.570000,113.080002,113.510002,107.483566,5853900
2021-10-28,113.739998,114.599998,112.459999,113.199997,107.190025,7697600
2021-10-29,107.500000,107.989998,104.019997,106.070000,100.438553,27419600
2021-11-01,107.230003,110.150002,107.199997,109.800003,103.970543,14184600
2021-11-02,110.250000,111.820000,109.790001,111.449997,105.532936,11538900
2021-11-03,111.330002,112.919998,110.110001,112.610001,106.631348,6422600
2021-11-04,111.599998,112.419998,110.930000,112.160004,106.205238,8212600
2021-11-05,113.239998,117.330002,113.139999,116.910004,110.703056,10256800
2021-11-08,116.519997,117.470001,114.570000,115.160004,109.045967,8753300
2021-11-09,114.650002,115.599998,113.370003,114.129997,108.070648,6754700
2021-11-10,112.910004,114.459999,112.599998,113.250000,107.699753,6563700
2021-11-11,113.250000,113.250000,110.540001,111.440002,105.978462,7191900
2021-11-12,111.739998,112.239998,111.089996,111.720001,106.244743,7350400
2021-11-15,112.120003,113.650002,111.580002,111.870003,106.387405,6566100
2021-11-16,112.279999,113.110001,111.510002,112.230003,106.729752,7965000
2021-11-17,112.220001,113.110001,111.660004,112.519997,107.005524,5768600
2021-11-18,112.120003,113.230003,111.339996,112.900002,107.366920,5632100
2021-11-19,112.730003,112.900002,109.769997,110.779999,105.350800,6921800
2021-11-22,111.110001,112.589996,110.669998,111.449997,105.987976,5967300
2021-11-23,112.000000,114.110001,111.779999,113.580002,108.013580,7911000
2021-11-24,113.410004,114.260002,113.080002,113.970001,108.384476,4464300
2021-11-26,110.010002,110.830002,109.250000,110.660004,105.236687,6703200
2021-11-29,111.360001,111.690002,109.620003,110.730003,105.303253,7114100
2021-11-30,109.550003,111.089996,109.050003,109.639999,104.266678,9483300
2021-12-01,110.959999,113.349998,108.550003,108.660004,103.334702,7618500
2021-12-02,109.169998,112.080002,109.169998,111.419998,105.959442,7709400
2021-12-03,111.849998,112.849998,110.080002,111.239998,105.788269,7014100
2021-12-06,112.010002,114.169998,111.709999,113.360001,107.804359,8280200
2021-12-07,115.059998,117.190002,114.790001,116.260002,110.562241,8786900
2021-12-08,115.779999,116.650002,115.150002,116.250000,110.552734,5807000
2021-12-09,115.800003,116.410004,115.239998,115.349998,109.696838,5664700
2021-12-10,115.820000,117.089996,115.779999,116.730003,111.009209,6110800
2021-12-13,116.160004,116.830002,115.220001,115.559998,109.896545,6479400
2021-12-14,114.570000,115.300003,114.029999,114.709999,109.088196,6854600
2021-12-15,114.809998,115.199997,112.760002,114.680000,109.059677,6902400
2021-12-16,115.000000,115.400002,113.220001,113.589996,108.023102,7544400
2021-12-17,111.269997,111.800003,108.220001,108.629997,103.306183,13696900
2021-12-20,107.070000,108.120003,106.610001,108.089996,102.792641,6313700
2021-12-21,109.000000,110.900002,108.870003,110.370003,104.960922,4682200
2021-12-22,110.199997,111.779999,110.000000,111.739998,106.263763,3643300
2021-12-23,112.230003,112.910004,111.989998,112.370003,106.862892,3359600
2021-12-27,112.599998,114.370003,112.389999,114.220001,108.622231,3716700
2021-12-28,114.000000,116.279999,113.809998,115.570000,109.906067,4561600
2021-12-29,115.400002,116.959999,115.309998,116.379997,110.676353,4215300
2021-12-30,116.379997,117.339996,116.080002,116.239998,110.543221,4068700
2021-12-31,115.669998,117.480003,115.599998,116.970001,111.237442,3674900
2022-01-03,116.470001,117.800003,114.779999,116.680000,110.961655,5475700
2022-01-04,116.900002,117.050003,114.169998,114.239998,108.641235,8367600
2022-01-05,114.400002,114.959999,110.400002,110.440002,105.027473,8662300
2022-01-06,110.000000,111.879997,109.989998,111.139999,105.693161,6099900
2022-01-07,108.220001,109.709999,107.480003,107.570000,102.298126,11266400
2022-01-10,106.620003,107.010002,104.419998,106.029999,100.833603,8499400
2022-01-11,106.040001,106.169998,103.709999,104.040001,98.941132,13073200
2022-01-12,104.440002,105.320000,103.680000,103.870003,98.779457,11810500
2022-01-13,104.150002,104.669998,102.089996,102.400002,97.381500,9818500
2022-01-14,101.910004,101.910004,99.089996,100.120003,95.213242,13703200
2022-01-18,99.169998,99.360001,97.510002,97.730003,92.940384,11396000
2022-01-19,97.940002,98.389999,96.779999,96.870003,92.122513,10856800
2022-01-20,97.489998,98.940002,95.589996,95.720001,91.028877,20311500
2022-01-21,95.900002,98.410004,95.470001,96.309998,91.589958,13438300
2022-01-24,94.750000,98.349998,94.410004,98.099998,93.292236,17201400
2022-01-25,96.669998,98.089996,95.129997,97.010002,92.255653,12368500
2022-01-26,97.699997,98.639999,94.900002,95.580002,90.895744,11863000
2022-01-27,96.620003,97.169998,95.059998,95.320000,90.648491,7322200
2022-01-28,95.059998,97.220001,93.790001,97.209999,92.445854,8345400
2022-01-31,97.029999,98.400002,96.419998,98.320000,93.501465,8807700
2022-02-01,98.419998,99.029999,96.800003,98.760002,93.919899,11601900
2022-02-02,95.800003,99.150002,94.739998,97.730003,92.940384,15578800
2022-02-03,96.839996,97.470001,95.669998,95.940002,91.238106,8901100
2022-02-04,95.410004,95.940002,93.830002,95.000000,90.344170,8267600
2022-02-07,95.349998,96.110001,94.879997,95.190002,90.524872,6849000
2022-02-08,95.290001,96.029999,94.349998,94.919998,90.268089,7161000
2022-02-09,96.250000,97.970001,96.199997,97.129997,92.369774,9353700
2022-02-10,95.459999,96.809998,94.980003,95.309998,91.098541,9098800
2022-02-11,95.589996,96.489998,93.360001,93.730003,89.588356,6924800
2022-02-14,93.750000,94.489998,92.419998,93.650002,89.511894,7948500
2022-02-15,95.150002,95.459999,94.360001,94.510002,90.333908,7722200
2022-02-16,94.339996,95.550003,93.160004,95.180000,90.974281,6545800
2022-02-17,94.419998,94.629997,92.779999,93.050003,88.938408,6578200
2022-02-18,92.559998,94.050003,92.529999,93.339996,89.215591,6210600
2022-02-22,93.599998,94.040001,92.360001,93.110001,88.995758,8622500
2022-02-23,93.879997,93.879997,89.440002,89.650002,85.688644,9674800
2022-02-24,87.500000,91.199997,87.250000,91.010002,86.988556,9260500
2022-02-25,91.300003,92.790001,90.279999,92.580002,88.489182,7039400
2022-02-28,91.290001,92.309998,90.620003,91.790001,87.734085,8591500
2022-03-01,91.489998,91.510002,89.650002,90.139999,86.156998,7100700
2022-03-02,90.769997,93.279999,90.589996,92.769997,88.670776,10721100
2022-03-03,93.480003,93.500000,91.080002,91.529999,87.485588,6587400
2022-03-04,90.970001,91.160004,89.449997,90.029999,86.051857,7179800
2022-03-07,90.040001,90.050003,84.349998,84.459999,80.727974,14608700
2022-03-08,84.760002,86.919998,83.760002,84.000000,80.288292,10692000
2022-03-09,86.500000,88.129997,86.330002,87.599998,83.729225,8811600
2022-03-10,86.089996,87.360001,85.599998,87.160004,83.308678,9114300
2022-03-11,88.349998,88.809998,82.540001,82.730003,79.074425,15351700
2022-03-14,82.320000,82.339996,78.919998,79.290001,75.786423,18199300
2022-03-15,80.500000,83.440002,80.279999,83.120003,79.447182,12542300
2022-03-16,88.010002,90.089996,85.620003,87.410004,83.547623,21207900
2022-03-17,87.459999,87.949997,86.010002,87.660004,83.786591,8554200
2022-03-18,86.120003,89.750000,84.980003,89.599998,85.640846,23784200
2022-03-21,89.610001,89.720001,85.970001,86.860001,83.021935,11925300
2022-03-22,87.400002,89.099998,87.150002,87.889999,84.006401,8447400
2022-03-23,87.360001,87.709999,86.099998,86.220001,82.410202,7670500
2022-03-24,86.830002,87.150002,85.559998,87.120003,83.270447,6163400
2022-03-25,87.389999,87.669998,86.220001,87.449997,83.585854,7048100
2022-03-28,87.480003,88.419998,86.750000,88.379997,84.474754,5981000
2022-03-29,89.699997,91.900002,89.660004,91.230003,87.198837,8963200
2022-03-30,90.750000,91.540001,90.400002,91.029999,87.007652,8122100
2022-03-31,91.320000,92.629997,90.970001,90.970001,86.950325,11306100
2022-04-01,91.500000,91.889999,90.480003,91.489998,87.447342,6516300
2022-04-04,87.889999,88.459999,86.180000,88.089996,84.197578,16243100
2022-04-05,86.559998,86.620003,83.820000,84.120003,80.402992,17525800
2022-04-06,83.650002,83.889999,82.070000,83.360001,79.676582,10567000
2022-04-07,82.989998,83.500000,81.449997,83.120003,79.447182,10869100
2022-04-08,83.190002,83.190002,81.339996,81.519997,77.917885,9286800
2022-04-11,80.879997,81.739998,80.290001,80.680000,77.114998,8623200
2022-04-12,80.830002,81.269997,79.650002,79.790001,76.264336,8472500
2022-04-13,79.879997,81.309998,79.610001,80.919998,77.344398,8604400
2022-04-14,80.750000,81.080002,79.250000,79.500000,75.987137,9567200
2022-04-18,79.040001,79.970001,78.879997,79.599998,76.082726,7797300
2022-04-19,79.620003,81.540001,79.410004,81.220001,77.631142,8622100
2022-04-20,81.309998,81.519997,80.000000,80.169998,76.627541,8368800
2022-04-21,81.050003,81.190002,78.730003,78.959999,75.470993,8152500
2022-04-22,78.889999,79.480003,77.779999,77.919998,74.476952,10315500
2022-04-25,77.379997,78.080002,76.730003,77.980003,74.534309,10259000
2022-04-26,77.489998,77.580002,75.629997,75.629997,72.288147,8800500
2022-04-27,75.379997,76.430000,74.680000,74.739998,71.437469,8467300
2022-04-28,75.620003,77.099998,74.860001,76.580002,73.196175,8818500
2022-04-29,76.019997,76.769997,74.480003,74.639999,71.341888,9199300
2022-05-02,75.250000,75.720001,73.470001,75.370003,72.039642,12379000
2022-05-03,75.720001,75.790001,73.379997,74.330002,71.045593,15570100
2022-05-04,79.309998,82.870003,77.919998,81.639999,78.032585,30199700
2022-05-05,80.430000,81.220001,77.129997,77.480003,74.056404,19114700
2022-05-06,77.029999,77.199997,75.209999,76.519997,73.138809,11165800
2022-05-09,75.239998,76.550003,73.330002,73.489998,70.242706,12863600
2022-05-10,74.849998,75.050003,71.610001,71.860001,68.684731,14085900
2022-05-11,71.550003,71.949997,69.959999,70.059998,66.964256,12118100
2022-05-12,69.150002,70.029999,68.389999,69.900002,67.281914,15460600
2022-05-13,71.879997,75.730003,71.879997,75.599998,72.768417,18156300
2022-05-16,74.940002,75.440002,72.309998,72.419998,69.707504,11435300
2022-05-17,74.010002,74.349998,72.839996,73.720001,70.958832,12454500
2022-05-18,73.150002,73.540001,70.779999,71.279999,68.610214,10576500
2022-05-19,71.099998,72.419998,70.330002,71.930000,69.235870,11193700
2022-05-20,72.879997,73.430000,71.459999,73.389999,70.641190,15941800
2022-05-23,73.730003,74.269997,72.570000,73.419998,70.670067,10741900
2022-05-24,72.970001,73.330002,71.269997,72.720001,69.996284,9227700
2022-05-25,72.720001,73.500000,71.930000,72.480003,69.765274,8344400
2022-05-26,72.949997,74.769997,72.870003,74.489998,71.699974,8940900
2022-05-27,75.230003,76.720001,75.150002,76.709999,73.836838,8498400
2022-05-31,76.970001,79.660004,76.550003,78.500000,75.559799,23361800
2022-06-01,78.750000,78.879997,76.050003,76.279999,73.422935,7579000
2022-06-02,76.540001,79.500000,75.849998,79.419998,76.445328,10241500
2022-06-03,79.000000,79.900002,78.320000,79.050003,76.089188,10415700
2022-06-06,79.699997,81.300003,78.529999,78.980003,76.021805,7239400
2022-06-07,78.570000,79.750000,78.260002,79.470001,76.493454,5517100
2022-06-08,78.900002,79.769997,78.260002,78.470001,75.530922,5178300
2022-06-09,77.970001,80.269997,77.730003,78.910004,75.954437,13248100
2022-06-10,77.019997,77.790001,75.660004,75.669998,72.835793,8694300
2022-06-13,73.089996,74.010002,71.910004,72.360001,69.649765,9282800
2022-06-14,72.849998,73.839996,71.529999,72.309998,69.601631,7635600
2022-06-15,73.250000,75.269997,73.110001,74.190002,71.411232,7682300
2022-06-16,72.430000,72.610001,70.349998,70.949997,68.292572,10147000
2022-06-17,71.080002,72.440002,70.769997,71.870003,69.178131,9824300
2022-06-21,73.059998,73.169998,72.029999,72.959999,70.227295,7872500
2022-06-22,72.370003,73.820000,72.220001,73.300003,70.554565,6702200
2022-06-23,73.860001,75.360001,73.510002,75.199997,72.383400,6586400
2022-06-24,75.660004,78.150002,75.550003,78.110001,75.184402,18012000
2022-06-27,78.000000,78.440002,77.269997,77.680000,74.770515,6672200
2022-06-28,78.389999,79.889999,76.190002,76.339996,73.480690,7206400
2022-06-29,76.209999,77.150002,75.639999,76.430000,73.567322,8983900
2022-06-30,76.010002,76.879997,74.870003,76.389999,73.528824,6781100
2022-07-01,76.730003,79.470001,76.540001,79.260002,76.291328,7539200
2022-07-05,78.019997,79.550003,77.360001,79.519997,76.541580,8087800
2022-07-06,79.830002,80.470001,78.180000,78.860001,75.906303,4652800
2022-07-07,78.809998,79.650002,78.370003,79.239998,76.272079,5395600
2022-07-08,78.690002,79.629997,78.269997,79.279999,76.310570,3927100
2022-07-11,78.849998,79.050003,77.430000,77.900002,74.982262,5351500
2022-07-12,78.360001,79.440002,77.379997,77.760002,74.847511,5393400
2022-07-13,75.989998,78.540001,75.730003,77.919998,75.001511,3897500
2022-07-14,77.089996,78.370003,76.809998,78.199997,75.271027,4504500
2022-07-15,78.610001,80.209999,78.610001,79.620003,76.637848,5584100
2022-07-18,80.029999,81.669998,80.000000,80.230003,77.224991,6768800
2022-07-19,81.110001,82.669998,80.910004,82.550003,79.458107,5949200
2022-07-20,82.480003,83.470001,81.889999,83.269997,80.151131,6850600
2022-07-21,82.949997,83.610001,82.650002,83.540001,80.411018,7695300
2022-07-22,84.160004,84.430000,82.839996,83.589996,80.459145,6283600
2022-07-25,83.589996,83.699997,81.040001,81.500000,78.447426,5861100
2022-07-26,81.220001,81.419998,80.000000,80.309998,77.302002,6587000
2022-07-27,81.230003,83.410004,81.120003,82.959999,79.852745,6372600
2022-07-28,83.190002,84.889999,82.820000,84.669998,81.498703,5594600
2022-07-29,84.599998,84.980003,83.930000,84.779999,81.604576,5802700
2022-08-01,84.190002,85.589996,84.029999,84.910004,81.729706,7313700
2022-08-02,84.699997,85.139999,83.620003,83.709999,80.574646,7254700
2022-08-03,86.010002,87.970001,83.910004,87.269997,84.001312,12915700
2022-08-04,87.209999,88.279999,86.570000,86.879997,83.625923,7086700
2022-08-05,85.760002,86.150002,84.919998,85.730003,82.518997,4835100
2022-08-08,86.150002,86.860001,85.419998,85.720001,82.509369,4878400
2022-08-09,85.739998,85.830002,84.459999,84.839996,81.662323,3498400
2022-08-10,86.500000,86.900002,86.089996,86.489998,83.250526,5072300
2022-08-11,86.940002,87.550003,86.500000,87.269997,84.479927,5595700
2022-08-12,87.309998,88.400002,87.190002,88.309998,85.486679,5154000
2022-08-15,88.110001,89.250000,88.010002,89.160004,86.309509,5601000
2022-08-16,88.779999,89.930000,88.540001,89.400002,86.541832,4580800
2022-08-17,88.400002,89.000000,87.860001,88.349998,85.525398,3831300
2022-08-18,88.029999,88.779999,87.680000,88.550003,85.719009,3428300
2022-08-19,87.769997,87.970001,86.550003,86.919998,84.141113,4597700
2022-08-22,85.379997,85.550003,84.339996,84.949997,82.234108,5915200
2022-08-23,84.849998,85.610001,84.580002,84.690002,81.982422,4560400
2022-08-24,84.760002,86.480003,84.480003,86.050003,83.298943,4386000
2022-08-25,86.349998,87.629997,86.300003,87.389999,84.596085,4236300
2022-08-26,87.510002,87.989998,83.959999,84.059998,81.372559,6674900
2022-08-29,83.199997,84.660004,83.040001,84.120003,81.430649,5035500
2022-08-30,84.180000,85.019997,82.690002,83.410004,80.743347,6812500
2022-08-31,83.870003,84.760002,83.650002,84.070000,81.382240,6570100
2022-09-01,83.699997,85.470001,82.930000,85.400002,82.669716,7556800
2022-09-02,85.470001,85.769997,82.550003,82.940002,80.288361,10336800
2022-09-06,83.070000,84.620003,81.669998,84.519997,81.817848,11062800
2022-09-07,85.110001,88.620003,84.919998,88.309998,85.486679,9946800
2022-09-08,87.300003,89.480003,87.160004,89.459999,86.599915,7721100
2022-09-09,89.500000,89.949997,88.639999,88.690002,85.854530,7094600
2022-09-12,89.769997,90.379997,88.540001,89.070000,86.222382,9078900
2022-09-13,86.720001,89.300003,86.070000,87.839996,85.031708,16033600
2022-09-14,89.570000,93.480003,89.510002,92.699997,89.736328,24320600
2022-09-15,92.089996,93.150002,91.730003,92.220001,89.271667,11052400
2022-09-16,91.150002,92.099998,90.650002,91.309998,88.390770,11987600
2022-09-19,90.889999,92.550003,90.830002,92.139999,89.194237,6287000
2022-09-20,91.660004,92.019997,90.099998,90.790001,87.887390,6560000
2022-09-21,91.290001,91.519997,88.570000,88.599998,85.767403,8806800
2022-09-22,88.000000,88.019997,84.379997,84.699997,81.992088,9953000
2022-09-23,83.900002,84.440002,83.230003,84.169998,81.479034,7153200
2022-09-26,84.309998,86.029999,84.279999,84.809998,82.098579,7583500
2022-09-27,85.970001,86.500000,83.169998,84.279999,81.585526,8628800
2022-09-28,84.680000,87.480003,84.250000,87.110001,84.325043,7850800
2022-09-29,86.809998,87.339996,85.610001,86.570000,83.802307,6881500
2022-09-30,86.570000,86.699997,84.150002,84.260002,81.566154,7737500
2022-10-03,84.750000,86.220001,83.800003,85.620003,82.882675,6739900
2022-10-04,87.089996,88.949997,86.860001,88.510002,85.680290,5982400
2022-10-05,87.730003,90.639999,87.550003,90.120003,87.238808,7980800
2022-10-06,90.190002,90.900002,89.260002,89.349998,86.493431,6893800
2022-10-07,88.540001,88.900002,86.300003,87.029999,84.247604,6606400
2022-10-10,87.010002,87.570000,86.129997,87.059998,84.276642,5092400
2022-10-11,86.709999,87.199997,85.639999,86.209999,83.453812,5531300
2022-10-12,87.000000,88.059998,86.410004,86.870003,84.092720,5261900
2022-10-13,85.089996,89.970001,84.709999,89.370003,86.512794,7616600
2022-10-14,90.010002,90.699997,86.239998,86.370003,83.608711,6315200
2022-10-17,87.900002,89.220001,87.809998,88.900002,86.057823,6255300
2022-10-18,90.110001,90.470001,88.080002,88.959999,86.115906,5484400
2022-10-19,88.389999,89.129997,87.010002,87.519997,84.721931,6473400
2022-10-20,87.330002,88.230003,86.470001,86.790001,84.015274,4540700
2022-10-21,87.000000,88.970001,86.559998,88.610001,85.777084,9088800
2022-10-24,86.900002,87.510002,82.430000,83.760002,81.082153,16499300
2022-10-25,84.099998,86.000000,84.099998,85.209999,82.485786,10674000
2022-10-26,85.610001,88.230003,85.480003,85.889999,83.144051,9987000
2022-10-27,86.129997,86.400002,84.080002,85.279999,82.553543,9524600
2022-10-28,85.169998,87.790001,84.309998,87.099998,84.315353,8284900
2022-10-31,86.599998,87.570000,85.949997,86.589996,83.821671,7401100
2022-11-01,88.059998,88.879997,86.580002,87.099998,84.315353,6219600
2022-11-02,87.269997,88.580002,84.529999,84.580002,81.875938,7653200
2022-11-03,84.070000,85.470001,82.970001,84.680000,81.972733,8855100
2022-11-04,91.980003,93.599998,90.519997,91.860001,88.923180,20194300
2022-11-07,91.669998,92.360001,89.279999,90.449997,87.558266,10190200
2022-11-08,90.919998,93.779999,90.919998,92.750000,89.784729,9675500
